OrderID,Region,Category,OrderValue,Units,OrderDate
29748,East,Groceries,7949.81,4,2025-10-23
29749,West,Stationery & Books,1819.13,2,2025-11-02
29750,Central,Pharmacy,2895.4,4,2025-10-22
29751,Central,Electronics,1590.72,3,2025-10-30
29752,East,Electronics,3447.5,1,2025-10-06
29753,North,Home,1077.04,2,2025-11-14
29754,West,Stationery & Books,312.21,5,2025-10-14
29755,Central,Groceries,2828.38,4,2025-10-15
29756,Central,Toys & Games,4513.3,2,2025-11-30
29757,West,Stationery & Books,1356.32,3,2025-10-06
29758,East,Toys & Games,351.71,5,2025-09-11
29759,Northeast,Electronics,281.91,4,2025-09-13
29760,North,Sports & Fitness,273.14,3,2025-09-27
29761,East,Electronics,7858.83,4,2025-10-21
29762,East,Pet Supplies,990.4,3,2025-09-10
29763,Northeast,Sports & Fitness,6102.85,4,2025-10-01
29764,Central,Home,2205.42,4,2025-10-25
29765,Central,Groceries,2563.25,5,2025-11-05
29766,Northeast,Sports & Fitness,1938.11,1,2025-11-22
29767,West,Groceries,1502.32,5,2025-11-23
29768,Northeast,Pet Supplies,6882.83,1,2025-09-30
29769,Northeast,Beauty & Personal Care,3508.11,1,2025-10-28
29770,Central,Pet Supplies,270.56,5,2025-11-13
29771,Northeast,Stationery & Books,224.76,5,2025-10-01
29772,East,Beauty & Personal Care,1107.58,5,2025-09-11
29773,South,Stationery & Books,2837.01,1,2025-11-12
29774,Central,Beauty & Personal Care,6390.39,4,2025-11-04
29775,West,Apparel,1988.75,1,2025-11-30
29776,North,Electronics,6203.18,1,2025-09-03
29777,Northeast,Pharmacy,1838.83,5,2025-11-06
29778,South,Home,4892.94,1,2025-11-29
29779,West,Electronics,111.33,2,2025-09-27
29780,East,Home,2921.49,1,2025-10-23
29781,East,Apparel,390.01,3,2025-10-11
29782,South,Apparel,5507.73,5,2025-10-18
29783,Central,Beauty & Personal Care,381.75,1,2025-10-08
29784,West,Pharmacy,361.78,1,2025-11-17
29785,Central,Pharmacy,1683.64,1,2025-11-08
29786,East,Stationery & Books,3400.14,2,2025-11-25
29787,South,Pet Supplies,158.37,4,2025-09-17
29788,South,Pharmacy,4039.04,4,2025-10-16
29789,North,Sports & Fitness,6315.89,1,2025-09-11
29790,Central,Electronics,4834.58,5,2025-11-04
29791,Central,Pet Supplies,53.08,3,2025-09-15
29792,Central,Electronics,232.68,4,2025-11-23
29793,West,Toys & Games,123.4,5,2025-11-29
29794,Central,Home,238.06,3,2025-10-19
29795,East,Pharmacy,4454.49,3,2025-09-05
29796,West,Beauty & Personal Care,1164.3,1,2025-09-12
29797,North,Apparel,498.58,1,2025-10-15
29798,Central,Sports & Fitness,387.61,5,2025-11-26
29799,North,Pharmacy,1920.78,5,2025-09-15
29800,Central,Toys & Games,7196.98,4,2025-10-31
29801,West,Groceries,189.08,5,2025-11-09
29802,East,Toys & Games,202.51,2,2025-11-18
29803,Central,Apparel,440.65,4,2025-10-03
29804,West,Pharmacy,447.22,1,2025-11-18
29805,West,Home,7923.15,4,2025-10-18
29806,West,Pet Supplies,4969.89,4,2025-11-08
29807,South,Electronics,247.7,4,2025-11-23
29808,North,Electronics,7040.67,3,2025-11-11
29809,North,Toys & Games,3320.28,4,2025-11-16
29810,Central,Beauty & Personal Care,5881.6,3,2025-09-05
29811,Central,Stationery & Books,450.44,5,2025-10-31
29812,West,Home,883.96,5,2025-09-22
29813,North,Pharmacy,3773.71,4,2025-10-24
29814,Northeast,Pet Supplies,2066.35,3,2025-11-06
29815,South,Pharmacy,3816.84,4,2025-10-25
29816,Northeast,Apparel,2051.58,5,2025-11-18
29817,Central,Apparel,237.43,2,2025-11-07
29818,Central,Pet Supplies,3230.56,1,2025-09-11
29819,Northeast,Home,5093.41,3,2025-09-09
29820,West,Sports & Fitness,144.76,3,2025-10-18
29821,West,Electronics,7040.85,3,2025-11-21
29822,North,Sports & Fitness,1441.41,3,2025-11-29
29823,South,Pharmacy,452.68,5,2025-09-23
29824,Central,Sports & Fitness,2198.11,3,2025-09-19
29825,South,Sports & Fitness,181.19,5,2025-10-31
29826,North,Home,2513.99,4,2025-10-12
29827,West,Stationery & Books,7802.42,4,2025-09-02
29828,Northeast,Home,3924.53,2,2025-11-10
29829,East,Apparel,2681.86,2,2025-09-18
29830,South,Pet Supplies,374.03,4,2025-10-06
29831,Central,Groceries,5635.6,5,2025-11-09
29832,East,Apparel,2861.78,4,2025-10-24
29833,South,Apparel,147.65,1,2025-11-14
29834,South,Toys & Games,6372.35,1,2025-10-17
29835,North,Home,3283.92,5,2025-09-02
29836,North,Beauty & Personal Care,2184.8,4,2025-09-10
29837,West,Pharmacy,3638.49,4,2025-09-21
29838,North,Apparel,335.53,1,2025-11-16
29839,West,Electronics,5372.96,5,2025-11-13
29840,North,Home,6100.1,3,2025-11-07
29841,Central,Beauty & Personal Care,4412.66,5,2025-09-27
29842,North,Sports & Fitness,5660.34,3,2025-09-18
29843,East,Groceries,735.82,4,2025-10-13
29844,South,Stationery & Books,2259.78,1,2025-11-20
29845,South,Beauty & Personal Care,3094.35,4,2025-10-11
29846,West,Sports & Fitness,1596.32,2,2025-10-20
29847,West,Stationery & Books,88.9,5,2025-10-23
29848,West,Apparel,6894.88,2,2025-11-15
29849,West,Stationery & Books,4632.44,4,2025-11-20
29850,Northeast,Pet Supplies,5910.33,3,2025-11-09
29851,Central,Apparel,2593.12,5,2025-09-13
29852,North,Pharmacy,6614.83,1,2025-09-07
29853,West,Toys & Games,7347.74,1,2025-10-28
29854,West,Pharmacy,814.36,5,2025-10-01
29855,Central,Electronics,5281.16,2,2025-10-26
29856,East,Home,7838.51,3,2025-11-24
29857,South,Stationery & Books,235.9,2,2025-10-06
29858,North,Pet Supplies,144.17,2,2025-11-09
29859,East,Electronics,239.27,5,2025-10-26
29860,Central,Beauty & Personal Care,3702.69,1,2025-09-15
29861,East,Pet Supplies,2128.86,4,2025-10-02
29862,East,Home,1626.25,3,2025-10-27
29863,South,Electronics,4814.1,2,2025-09-19
29864,South,Electronics,1188.94,4,2025-10-21
29865,Northeast,Stationery & Books,2515.04,3,2025-10-29
29866,East,Electronics,3438.89,1,2025-11-12
29867,Central,Pet Supplies,5109.75,3,2025-10-08
29868,South,Groceries,55.01,2,2025-10-08
29869,Central,Home,300.62,3,2025-10-27
29870,East,Sports & Fitness,2891.39,2,2025-11-07
29871,Northeast,Home,426.14,4,2025-11-05
29872,South,Toys & Games,4288.11,1,2025-11-28
29873,West,Toys & Games,7841.21,3,2025-11-18
29874,South,Home,4207.99,3,2025-10-17
29875,West,Apparel,5963.06,5,2025-10-27
29876,East,Pharmacy,361.77,3,2025-10-17
29877,West,Groceries,2323.54,4,2025-09-06
29878,Northeast,Groceries,2337.72,3,2025-09-28
29879,North,Stationery & Books,3986.12,2,2025-09-04
29880,South,Sports & Fitness,6631.16,1,2025-11-05
29881,Central,Pet Supplies,317.51,5,2025-11-07
29882,Central,Groceries,4385.49,2,2025-10-08
29883,West,Sports & Fitness,5399.28,4,2025-10-28
29884,Central,Pharmacy,233.09,4,2025-10-15
29885,East,Pharmacy,224.84,1,2025-11-01
29886,West,Groceries,5032.89,4,2025-11-10
29887,East,Home,499.61,3,2025-11-02
29888,Central,Pharmacy,325.9,5,2025-11-24
29889,Central,Apparel,163.93,2,2025-09-19
29890,North,Stationery & Books,104.6,3,2025-09-17
29891,Northeast,Sports & Fitness,1276.45,3,2025-11-30
29892,North,Toys & Games,368.59,1,2025-10-22
29893,West,Stationery & Books,4939.53,4,2025-09-28
29894,South,Apparel,280.39,3,2025-11-07
29895,Central,Pharmacy,7133.0,4,2025-09-17
29896,East,Pet Supplies,3940.76,5,2025-11-08
29897,East,Pet Supplies,3452.9,5,2025-09-03
29898,North,Pet Supplies,922.85,3,2025-09-28
29899,Central,Pet Supplies,5802.69,4,2025-10-15
29900,East,Beauty & Personal Care,1639.57,2,2025-11-28
29901,South,Stationery & Books,4398.33,1,2025-11-19
29902,South,Electronics,5191.94,5,2025-09-15
29903,West,Stationery & Books,3113.27,1,2025-09-15
29904,East,Groceries,2399.96,2,2025-11-14
29905,Northeast,Toys & Games,582.03,1,2025-09-07
29906,South,Groceries,1725.61,3,2025-09-06
29907,North,Toys & Games,1752.16,5,2025-11-03
29908,South,Home,6616.29,4,2025-09-09
29909,Central,Groceries,6867.39,2,2025-10-13
29910,West,Sports & Fitness,4632.33,2,2025-09-14
29911,South,Pharmacy,3234.73,4,2025-10-02
29912,East,Sports & Fitness,7845.58,4,2025-09-13
29913,Central,Pharmacy,3161.59,1,2025-11-29
29914,West,Pet Supplies,421.9,2,2025-11-16
29915,Northeast,Electronics,76.82,3,2025-11-23
29916,Central,Pet Supplies,6033.61,3,2025-09-02
29917,Northeast,Beauty & Personal Care,292.57,3,2025-10-25
29918,Central,Stationery & Books,921.99,3,2025-09-06
29919,Central,Stationery & Books,5504.5,4,2025-10-14
29920,South,Groceries,2304.62,4,2025-11-17
29921,Northeast,Sports & Fitness,3343.56,1,2025-10-03
29922,East,Apparel,289.93,2,2025-11-16
29923,South,Apparel,1659.59,5,2025-11-15
29924,South,Apparel,4676.19,4,2025-10-05
29925,South,Groceries,5915.18,4,2025-09-06
29926,Central,Groceries,400.58,5,2025-10-03
29927,South,Apparel,284.47,3,2025-10-21
29928,Central,Home,691.85,1,2025-10-03
29929,South,Toys & Games,263.57,5,2025-09-09
29930,West,Groceries,4571.86,3,2025-11-04
29931,East,Toys & Games,3471.19,2,2025-09-29
29932,Northeast,Toys & Games,3764.6,2,2025-09-22
29933,Central,Pharmacy,338.88,1,2025-09-22
29934,North,Pet Supplies,624.01,4,2025-10-28
29935,West,Home,3515.45,4,2025-10-13
29936,Northeast,Electronics,1584.91,5,2025-11-12
29937,East,Pet Supplies,426.97,2,2025-10-08
29938,Northeast,Apparel,6610.39,3,2025-09-19
29939,North,Pet Supplies,4741.61,5,2025-09-10
29940,East,Home,6823.67,2,2025-11-28
29941,West,Stationery & Books,494.89,1,2025-11-14
29942,Central,Sports & Fitness,7295.16,2,2025-10-16
29943,Northeast,Beauty & Personal Care,5065.99,4,2025-09-06
29944,Northeast,Pet Supplies,2873.07,5,2025-11-11
29945,Northeast,Sports & Fitness,494.84,1,2025-10-23
29946,West,Stationery & Books,5620.34,5,2025-11-05
29947,Northeast,Apparel,5407.77,2,2025-10-24
29948,West,Electronics,5593.52,3,2025-09-13
29949,South,Groceries,7128.5,5,2025-10-03
29950,East,Pharmacy,144.38,5,2025-09-01
29951,Central,Pharmacy,7824.81,1,2025-10-24
29952,North,Sports & Fitness,2454.1,2,2025-11-24
29953,North,Stationery & Books,94.59,4,2025-10-01
29954,Central,Apparel,666.1,2,2025-11-14
29955,Northeast,Sports & Fitness,4522.5,2,2025-11-16
29956,East,Pet Supplies,150.77,1,2025-11-21
29957,South,Pharmacy,3308.85,2,2025-10-07
29958,Northeast,Stationery & Books,188.01,5,2025-11-05
29959,South,Pharmacy,71.62,1,2025-11-18
29960,Northeast,Pet Supplies,7253.53,2,2025-10-16
29961,Northeast,Pharmacy,4082.94,3,2025-11-02
29962,West,Pet Supplies,89.64,1,2025-09-08
29963,North,Stationery & Books,7581.51,5,2025-11-14
29964,East,Beauty & Personal Care,3194.38,5,2025-11-11
29965,North,Stationery & Books,7936.16,5,2025-11-20
29966,South,Electronics,5396.62,1,2025-09-30
29967,West,Toys & Games,5735.16,1,2025-11-28
29968,Northeast,Beauty & Personal Care,1674.57,1,2025-11-02
29969,North,Beauty & Personal Care,295.76,2,2025-10-10
29970,South,Pharmacy,6201.99,1,2025-10-19
29971,West,Apparel,1696.14,3,2025-09-02
29972,Northeast,Apparel,5417.21,4,2025-10-16
29973,North,Stationery & Books,232.11,4,2025-10-24
29974,West,Groceries,594.31,1,2025-10-30
29975,West,Electronics,4539.25,3,2025-11-15
29976,Central,Toys & Games,281.77,4,2025-10-12
29977,West,Pharmacy,65.8,1,2025-10-14
29978,West,Toys & Games,6495.39,1,2025-09-29
29979,South,Pharmacy,6243.99,5,2025-10-18
29980,South,Apparel,6157.01,1,2025-10-22
29981,Central,Apparel,5295.88,3,2025-09-05
29982,West,Pet Supplies,115.16,4,2025-09-27
29983,South,Beauty & Personal Care,285.5,1,2025-11-26
29984,West,Groceries,1201.1,5,2025-09-17
29985,Central,Beauty & Personal Care,97.96,3,2025-10-07
29986,West,Toys & Games,7467.32,2,2025-10-21
29987,Central,Apparel,3484.6,5,2025-11-20
29988,East,Home,6411.27,2,2025-11-13
29989,Northeast,Sports & Fitness,5840.29,3,2025-10-21
29990,East,Groceries,221.24,5,2025-09-10
29991,South,Home,299.31,5,2025-10-16
29992,West,Sports & Fitness,237.45,4,2025-10-20
29993,North,Beauty & Personal Care,2870.03,4,2025-09-01
29994,South,Electronics,756.44,4,2025-11-03
29995,East,Sports & Fitness,4139.98,1,2025-09-18
29996,South,Groceries,275.09,3,2025-09-12
29997,South,Apparel,3723.83,4,2025-11-04
29998,South,Pharmacy,3970.6,3,2025-10-18
29999,North,Beauty & Personal Care,251.33,3,2025-09-15
30000,South,Beauty & Personal Care,4581.87,4,2025-09-09
30001,West,Groceries,3560.56,1,2025-10-10
30002,Northeast,Pharmacy,370.94,4,2025-09-25
30003,West,Stationery & Books,2769.07,5,2025-10-10
30004,North,Home,7116.27,2,2025-09-20
30005,East,Home,7149.99,2,2025-10-18
30006,Northeast,Home,2082.86,4,2025-10-22
30007,West,Pet Supplies,4786.01,1,2025-09-02
30008,West,Pharmacy,7099.23,3,2025-11-16
30009,West,Apparel,4344.66,3,2025-10-19
30010,East,Toys & Games,413.03,5,2025-10-23
30011,South,Pet Supplies,389.27,2,2025-11-07
30012,East,Sports & Fitness,2797.14,1,2025-09-05
30013,East,Toys & Games,5507.11,5,2025-09-30
30014,East,Apparel,7059.28,3,2025-11-16
30015,West,Electronics,6681.73,3,2025-11-23
30016,Central,Pet Supplies,5260.98,3,2025-09-14
30017,South,Groceries,469.08,1,2025-10-23
30018,West,Stationery & Books,3161.41,2,2025-09-26
30019,North,Beauty & Personal Care,261.04,1,2025-10-23
30020,Northeast,Sports & Fitness,1104.62,4,2025-10-23
30021,Central,Apparel,4344.93,2,2025-09-28
30022,West,Beauty & Personal Care,3833.97,3,2025-10-13
30023,East,Groceries,1784.31,2,2025-09-30
30024,Northeast,Stationery & Books,5794.76,1,2025-10-01
30025,East,Pet Supplies,4738.49,1,2025-10-07
30026,West,Stationery & Books,449.97,4,2025-10-28
30027,South,Pet Supplies,225.39,2,2025-10-12
30028,Northeast,Home,399.22,4,2025-10-31
30029,Central,Stationery & Books,369.04,2,2025-11-10
30030,South,Pet Supplies,7095.3,3,2025-09-20
30031,North,Pharmacy,7048.12,3,2025-10-31
30032,East,Pharmacy,1066.09,1,2025-10-07
30033,West,Sports & Fitness,2391.23,4,2025-09-16
30034,East,Pet Supplies,5298.69,2,2025-11-08
30035,North,Sports & Fitness,4957.37,4,2025-09-19
30036,East,Sports & Fitness,1162.49,5,2025-11-03
30037,South,Pet Supplies,3825.01,2,2025-11-18
30038,East,Home,3190.3,1,2025-10-14
30039,West,Sports & Fitness,279.89,1,2025-09-30
30040,South,Beauty & Personal Care,6828.86,4,2025-10-19
30041,East,Electronics,6555.14,2,2025-11-24
30042,Central,Home,4143.77,2,2025-10-08
30043,West,Apparel,454.25,1,2025-09-22
30044,West,Stationery & Books,212.13,2,2025-09-02
30045,Central,Groceries,2096.11,5,2025-10-10
30046,West,Sports & Fitness,917.19,2,2025-10-16
30047,North,Toys & Games,2385.71,5,2025-09-17
30048,East,Electronics,7564.54,1,2025-11-27
30049,Central,Stationery & Books,290.86,4,2025-10-31
30050,West,Toys & Games,109.29,4,2025-11-15
30051,North,Electronics,168.26,2,2025-11-06
30052,Northeast,Pharmacy,272.25,1,2025-10-10
30053,Northeast,Electronics,2659.34,5,2025-11-10
30054,Central,Pet Supplies,199.36,2,2025-11-23
30055,West,Sports & Fitness,1943.83,2,2025-09-19
30056,West,Pet Supplies,404.87,5,2025-09-05
30057,West,Beauty & Personal Care,488.73,3,2025-09-02
30058,Central,Groceries,260.14,4,2025-09-02
30059,Northeast,Home,2956.92,1,2025-11-04
30060,Central,Apparel,1275.74,4,2025-11-08
30061,South,Apparel,2591.91,4,2025-09-27
30062,Northeast,Pet Supplies,3920.57,5,2025-09-08
30063,North,Home,380.05,5,2025-09-05
30064,Central,Pet Supplies,6569.89,5,2025-11-17
30065,North,Beauty & Personal Care,4738.06,2,2025-10-18
30066,West,Electronics,393.07,5,2025-10-25
30067,Northeast,Stationery & Books,5479.91,3,2025-10-09
30068,Central,Sports & Fitness,7781.52,4,2025-09-16
30069,East,Groceries,5719.44,4,2025-11-29
30070,Northeast,Sports & Fitness,206.24,5,2025-09-17
30071,Central,Groceries,367.23,3,2025-09-25
30072,East,Pet Supplies,162.65,1,2025-10-07
30073,South,Stationery & Books,2583.33,1,2025-11-11
30074,Northeast,Groceries,7550.13,5,2025-11-26
30075,North,Apparel,5040.13,3,2025-10-16
30076,South,Stationery & Books,163.89,3,2025-09-03
30077,South,Beauty & Personal Care,235.77,2,2025-09-27
30078,North,Apparel,280.94,5,2025-11-17
30079,North,Home,7110.05,3,2025-09-30
30080,East,Apparel,5909.86,2,2025-10-16
30081,Northeast,Stationery & Books,7399.21,1,2025-10-27
30082,Northeast,Apparel,222.84,5,2025-11-01
30083,South,Apparel,383.31,1,2025-09-20
30084,South,Beauty & Personal Care,68.01,3,2025-11-02
30085,North,Electronics,443.53,4,2025-09-16
30086,West,Pharmacy,1886.94,2,2025-11-18
30087,Northeast,Groceries,438.63,3,2025-11-11
30088,Northeast,Toys & Games,139.34,4,2025-10-19
30089,North,Pharmacy,366.54,2,2025-11-14
30090,North,Toys & Games,347.9,1,2025-09-21
30091,West,Sports & Fitness,4786.35,2,2025-10-01
30092,South,Apparel,245.85,5,2025-11-07
30093,East,Pet Supplies,183.27,3,2025-10-07
30094,Central,Apparel,452.07,2,2025-09-29
30095,North,Groceries,5803.77,4,2025-09-10
30096,Northeast,Toys & Games,1921.77,1,2025-11-27
30097,Northeast,Beauty & Personal Care,308.71,4,2025-10-16
30098,Central,Beauty & Personal Care,7129.63,2,2025-11-06
30099,Northeast,Stationery & Books,4010.58,4,2025-10-26
30100,South,Pet Supplies,3226.15,2,2025-09-24
30101,North,Beauty & Personal Care,1693.96,2,2025-11-15
30102,East,Sports & Fitness,836.16,5,2025-10-13
30103,East,Beauty & Personal Care,245.31,2,2025-11-21
30104,West,Toys & Games,4796.76,3,2025-09-01
30105,South,Pharmacy,6592.4,5,2025-10-20
30106,West,Beauty & Personal Care,234.48,3,2025-11-28
30107,South,Electronics,492.06,3,2025-10-17
30108,South,Groceries,7679.85,3,2025-11-24
30109,North,Electronics,245.36,3,2025-11-04
30110,East,Pet Supplies,185.76,1,2025-09-25
30111,North,Stationery & Books,361.85,3,2025-11-08
30112,South,Sports & Fitness,5099.85,5,2025-09-12
30113,West,Pet Supplies,2856.57,2,2025-09-05
30114,West,Sports & Fitness,362.83,1,2025-10-27
30115,Central,Toys & Games,5517.8,5,2025-10-08
30116,North,Apparel,4051.0,5,2025-11-23
30117,South,Groceries,7028.6,1,2025-11-08
30118,West,Groceries,3972.09,3,2025-11-27
30119,Central,Home,2967.4,2,2025-11-22
30120,North,Pet Supplies,72.81,1,2025-10-02
30121,Central,Sports & Fitness,1504.95,3,2025-10-18
30122,Northeast,Stationery & Books,4222.55,1,2025-11-23
30123,East,Home,201.21,3,2025-11-28
30124,Northeast,Stationery & Books,821.51,1,2025-09-14
30125,Central,Pet Supplies,1626.2,3,2025-11-06
30126,South,Sports & Fitness,2605.82,5,2025-10-30
30127,North,Stationery & Books,7291.04,3,2025-10-27
30128,Central,Apparel,2362.08,5,2025-09-04
30129,Northeast,Beauty & Personal Care,6833.96,5,2025-10-31
30130,South,Toys & Games,2947.26,1,2025-11-05
30131,Central,Electronics,4038.33,5,2025-09-01
30132,East,Groceries,216.77,3,2025-10-02
30133,West,Pet Supplies,7517.03,1,2025-11-18
30134,North,Stationery & Books,148.81,5,2025-10-13
30135,Central,Groceries,466.01,5,2025-09-25
30136,West,Beauty & Personal Care,364.89,5,2025-09-22
30137,Central,Beauty & Personal Care,2211.1,4,2025-09-15
30138,West,Beauty & Personal Care,7732.53,4,2025-09-20
30139,East,Beauty & Personal Care,3468.75,2,2025-11-21
30140,East,Beauty & Personal Care,7496.01,2,2025-10-01
30141,Central,Apparel,238.54,3,2025-10-23
30142,South,Stationery & Books,6084.76,1,2025-10-10
30143,West,Pet Supplies,4209.44,1,2025-09-05
30144,South,Apparel,353.37,3,2025-10-19
30145,East,Pharmacy,228.83,5,2025-10-23
30146,South,Electronics,6646.87,3,2025-09-15
30147,East,Stationery & Books,204.11,5,2025-11-21
30148,North,Groceries,378.99,2,2025-11-18
30149,Northeast,Pet Supplies,2798.12,4,2025-10-17
30150,North,Toys & Games,378.62,4,2025-10-24
30151,Northeast,Groceries,4776.73,4,2025-10-25
30152,North,Pharmacy,3228.65,2,2025-10-12
30153,Northeast,Toys & Games,3708.19,3,2025-10-20
30154,Northeast,Toys & Games,428.7,1,2025-10-16
30155,East,Stationery & Books,3266.94,5,2025-10-27
30156,Northeast,Electronics,6712.21,5,2025-10-18
30157,East,Beauty & Personal Care,5572.17,1,2025-10-20
30158,Northeast,Toys & Games,6012.8,3,2025-09-13
30159,East,Pharmacy,188.04,3,2025-10-01
30160,East,Pet Supplies,3399.29,5,2025-10-20
30161,East,Sports & Fitness,271.66,5,2025-10-28
30162,Northeast,Groceries,7160.85,2,2025-09-29
30163,Northeast,Electronics,138.18,2,2025-11-23
30164,East,Stationery & Books,2745.72,1,2025-11-07
30165,West,Sports & Fitness,6193.95,4,2025-11-04
30166,West,Stationery & Books,190.67,5,2025-09-10
30167,Central,Electronics,419.08,1,2025-10-17
30168,West,Pharmacy,3034.83,1,2025-11-27
30169,Central,Groceries,189.89,1,2025-09-10
30170,South,Electronics,6992.78,1,2025-09-15
30171,Northeast,Groceries,355.12,1,2025-11-30
30172,South,Groceries,409.22,1,2025-11-13
30173,Central,Toys & Games,3217.48,3,2025-09-14
30174,Central,Pet Supplies,6330.43,5,2025-09-13
30175,North,Pharmacy,4993.33,3,2025-09-27
30176,Central,Pet Supplies,97.78,1,2025-11-12
30177,South,Apparel,5009.05,4,2025-10-29
30178,South,Toys & Games,6365.56,5,2025-09-14
30179,Northeast,Groceries,6408.82,4,2025-09-01
30180,North,Electronics,261.49,4,2025-10-03
30181,West,Beauty & Personal Care,1053.5,5,2025-11-04
30182,West,Pharmacy,7379.68,1,2025-10-04
30183,Central,Apparel,5192.06,5,2025-09-23
30184,North,Apparel,1179.98,1,2025-10-23
30185,West,Toys & Games,142.63,4,2025-11-19
30186,Northeast,Home,3790.75,1,2025-10-03
30187,North,Stationery & Books,2940.63,1,2025-10-21
30188,North,Sports & Fitness,241.5,2,2025-10-28
